,insee,nom,bureau,bv_reconciliation
59874,11430,Villeneuve-la-Comptal,,1
59876,11009,Alzonne,,1
59877,11172,Homps,,1
59878,11022,Azille,,1
59879,11281,Pexiora,,1
59880,11434,Villepinte,,1
59882,11236,Molandier,,1
59884,11198,Laure-Minervois,,1
59888,11231,Mézerville,,1
59889,11283,Peyrefitte-sur-l'Hers,,1
59890,11215,Malves-en-Minervois,,1
59891,11342,Saint-Frichoux,,1
59892,11353,Saint-Marcel-sur-Aude,,
59934,11001,Aigues-Vives,,1
59935,11422,Villedubert,,1
59937,11043,Bouilhonnac,,1
59938,11264,Névian,,1
59939,11037,Berriac,,1
59940,11330,Rustiques,,1
59941,11318,Roquecourbe-Minervois,,1
59942,11337,Saint-Couat-d'Aude,,1
59943,11301,Puichéric,,1
59944,11217,Marcorignan,,1
59945,11126,Escales,,1
59947,11023,Badens,,1
59948,11067,Canet,,1
60506,11376,La Serpent,,1
60864,11365,Saint-Sernin,,1
60865,11418,Villasavary,,1
61108,11149,Fonters-du-Razès,,1
61109,11331,Saint-Amans,,1
61110,11084,Caux-et-Sauzens,,1
61134,11438,Villesiscle,,1
61136,11340,Sainte-Eulalie,,1
61138,11437,Villesèquelande,,1
61139,11196,Laurac,,1
61140,11226,Mayreville,,1
61154,11162,Generville,,1
61155,11159,Gaja-la-Selve,,1
61156,11278,Pech-Luna,,1
63293,11319,Roquefère,,1
63582,11222,Mas-Cabardès,,1
63583,11297,Pradelles-Cabardès,,1
63584,11180,Labastide-Esparbairenque,,1
63585,11232,Miraval-Cabardès,,1
63586,11391,La Tourette-Cabardès,,1
63587,11399,Tréville,,1
63588,11221,Les Martys,,1
63589,11189,Laprade,,1
63590,11182,Lacombe,,1
63606,11150,Fontiers-Cabardès,,1
63616,11079,Caudebronde,,1
63634,11020,Auriac,,1
63637,11118,Dernacueillette,,1
63641,11213,Maisons,,1
63643,11401,Tuchan,,1
63655,11181,Labécède-Lauragais,,1
63668,11125,Embres-et-Castelmaure,,1
63676,11398,Treilles,,1
63677,11010,Antugnac,,1
63678,11345,Saint-Jean-de-Barrou,,1
63679,11271,Palairac,,1
63680,11431,Villeneuve-les-Corbières,,1
63681,11240,Montazels,,1
63682,11015,Arques,,1
63683,11191,Laroque-de-Fa,,1
63684,11157,Fraissé-des-Corbières,,1
63685,11143,Feuilla,,1
63686,11144,Fitou,,1
63687,11155,Fourtou,,1
63688,11381,Sougraigne,,1
63689,11310,Rennes-les-Bains,,1
63690,11224,Massac,,1
63691,11309,Rennes-le-Château,,1
63693,11103,Couiza,,1
63694,11063,Campagne-sur-Aude,,1
63873,11305,Quintillan,,1
63874,11209,Luc-sur-Aude,,1
63875,11007,Albières,,1
63876,11287,Peyrolles,,1
63878,11292,La Pomarède,,1
63888,11300,Puginier,,1
63900,11075,Castans,,1
63942,11252,Montmaur,,1
63943,11362,Saint-Paulet,,1
63944,11074,Les Cassés,,1
63945,11054,Les Brunels,,1
64154,11385,Soupex,,1
64155,11200,Lespinassière,,1
64845,11038,Bessède-de-Sault,,1
64849,11317,Rodome,,1
64992,11163,Gincla,,1
64993,11104,Counozouls,,1
64996,11047,Le Bousquet,,1
65002,11147,Fontanès-de-Sault,,1
65006,11244,Montfort-sur-Boulzane,,1
65008,11335,Sainte-Colombe-sur-Guette,,1
65009,11321,Roquefort-de-Sault,,1
65010,11373,Salvezines,,1
65011,11093,Le Clat,,1
65012,11017,Artigues,,1
65013,11229,Mazuby,,1
65014,11019,Aunat,,1
65015,11062,Campagna-de-Sault,,1
65018,11265,Niort-de-Sault,,1
65019,11135,La Fajolle,,1
65020,11230,Mérial,,1
65022,11127,Escouloubre,,1
67812,11073,Cassaignes,,1
68305,11336,Sainte-Colombe-sur-l'Hers,,1
68320,11249,Montjardin,,1
68321,11142,Festes-et-Saint-André,,1
68323,11424,Villefort,,1
68326,11346,Saint-Jean-de-Paracol,,1
68329,11316,Rivel,,1
68330,11303,Puivert,,1
68335,11402,Valmigère,,1
68443,11109,Coustaussa,,1
68444,11377,Serres,,1
68445,11086,Caves,,1
2597,12089,Decazeville,12089_1,1
2603,12021,Le Bas Ségala,12021_2,2
2604,12033,Bozouls,12033_1,1
2605,12033,Bozouls,12033_2,2
2606,12089,Decazeville,12089_2,2
2607,12043,Calmont,12043_1,1
2608,12043,Calmont,12043_3,3
2609,12048,Campouriez,12048_1,1
2613,12048,Campouriez,12048_2,2
2614,12052,Capdenac-Gare,12052_1,1
2615,12052,Capdenac-Gare,12052_2,2
2616,12089,Decazeville,12089_4,4
2617,12089,Decazeville,12089_5,5
2618,12052,Capdenac-Gare,12052_3,3
2619,12052,Capdenac-Gare,12052_4,4
2620,12052,Capdenac-Gare,12052_5,5
2621,12056,Baraqueville,12056_1,1
2623,12013,Aubin,12013_1,1
2624,12090,Druelle Balsac,12090_1,1
2625,12090,Druelle Balsac,12090_2,2
2626,12013,Aubin,12013_2,2
2627,12013,Aubin,12013_3,3
2628,12013,Aubin,12013_4,4
2629,12056,Baraqueville,12056_2,2
2630,12056,Baraqueville,12056_3,3
2631,12061,Castelnau-de-Mandailles,12061_1,1
2632,12090,Druelle Balsac,12090_3,3
2633,12076,Conques-en-Rouergue,12076_3,3
2634,12076,Conques-en-Rouergue,12076_4,4
2635,12077,Cornus,12077_1,1
2636,12077,Cornus,12077_2,2
2637,12013,Aubin,12013_5,5
2638,12133,Luc-la-Primaube,12133_2,2
2639,12133,Luc-la-Primaube,12133_3,3
2640,12133,Luc-la-Primaube,12133_4,4
2641,12133,Luc-la-Primaube,12133_5,5
2642,12133,Luc-la-Primaube,12133_6,6
2643,12138,Marcillac-Vallon,12138_1,1
2644,12140,Martiel,12140_2,
2645,12145,Millau,12145_1,1
2646,12145,Millau,12145_10,10
2647,12145,Millau,12145_11,11
2648,12145,Millau,12145_12,12
2649,12145,Millau,12145_13,13
2650,12145,Millau,12145_14,14
2651,12145,Millau,12145_15,15
2652,12090,Druelle Balsac,12090_4,4
2653,12096,Espalion,12096_1,1
2654,12096,Espalion,12096_2,2
2655,12145,Millau,12145_16,16
2656,12145,Millau,12145_17,17
2657,12145,Millau,12145_2,2
2658,12083,Cransac,12083_2,2
2659,12084,Creissels,12084_1,1
2660,12084,Creissels,12084_2,2
2661,12145,Millau,12145_3,3
2662,12145,Millau,12145_4,4
2663,12096,Espalion,12096_3,3
2664,12099,Fayet,12099_1,1
2665,12145,Millau,12145_5,5
2666,12145,Millau,12145_6,6
2667,12145,Millau,12145_7,7
2668,12176,Onet-le-Château,12176_5,5
2669,12176,Onet-le-Château,12176_8,8
2670,12176,Onet-le-Château,12176_9,9
2671,12177,Palmas d'Aveyron,12177_1,1
2672,12177,Palmas d'Aveyron,12177_2,2
2673,12185,Pont-de-Salars,12185_2,2
2674,12099,Fayet,12099_2,
2675,12100,Firmi,12100_1,1
2676,12100,Firmi,12100_3,3
2677,12101,Flagnac,12101_1,1
2678,12197,Réquista,12197_1,1
2679,12197,Réquista,12197_2,2
2680,12198,Rieupeyroux,12198_1,1
2681,12198,Rieupeyroux,12198_2,2
2682,12145,Millau,12145_8,8
2683,12145,Millau,12145_9,9
2684,12146,Le Monastère,12146_1,1
2685,12101,Flagnac,12101_2,2
2686,12102,Flavin,12102_1,1
2687,12102,Flavin,12102_2,2
2688,12102,Flavin,12102_3,3
2689,12103,Florentin-la-Capelle,12103_2,
2690,12146,Le Monastère,12146_2,2
2691,12147,Montagnol,12147_1,1
2692,12148,Montbazens,12148_1,1
2693,12148,Montbazens,12148_2,2
2694,12199,Rignac,12199_2,2
2695,12202,Rodez,12202_1,1
2696,12202,Rodez,12202_10,10
2697,12202,Rodez,12202_11,11
2698,12120,Laissac-Sévérac l'Église,12120_1,1
2699,12157,Montrozier,12157_1,1
2700,12169,Naucelle,12169_2,2
2701,12174,Olemps,12174_1,1
2702,12174,Olemps,12174_2,2
2703,12120,Laissac-Sévérac l'Église,12120_3,3
2704,12131,La Loubière,12131_1,1
2705,12202,Rodez,12202_12,12
2706,12202,Rodez,12202_13,13
2707,12202,Rodez,12202_14,14
2708,12202,Rodez,12202_15,15
2709,12202,Rodez,12202_17,17
2710,12223,Argences en Aubrac,12223_2,2
2711,12224,Saint Geniez d'Olt et d'Aubrac,12224_1,1
2712,12224,Saint Geniez d'Olt et d'Aubrac,12224_2,2
2713,12202,Rodez,12202_2,2
2714,12202,Rodez,12202_3,3
2715,12202,Rodez,12202_4,4
2716,12202,Rodez,12202_5,5
2717,12174,Olemps,12174_3,3
2718,12176,Onet-le-Château,12176_1,1
2719,12176,Onet-le-Château,12176_10,10
2720,12176,Onet-le-Château,12176_4,4
2721,12224,Saint Geniez d'Olt et d'Aubrac,12224_3,3
2722,12225,Saint-Georges-de-Luzençon,12225_1,1
2723,12225,Saint-Georges-de-Luzençon,12225_2,2
2724,12240,Saint-Parthem,12240_2,
2725,12288,Valady,12288_2,2
2726,12288,Valady,12288_3,3
2727,12294,Vézins-de-Lévézou,12294_1,1
2728,12241,Sainte-Radegonde,12241_1,1
2729,12202,Rodez,12202_6,6
2730,12202,Rodez,12202_7,7
2731,12202,Rodez,12202_8,8
2732,12208,Saint-Affrique,12208_2,2
2733,12241,Sainte-Radegonde,12241_2,2
2734,12208,Saint-Affrique,12208_3,3
2735,12208,Saint-Affrique,12208_4,4
2736,12208,Saint-Affrique,12208_5,5
2737,12294,Vézins-de-Lévézou,12294_2,2
2738,12296,Viala-du-Tarn,12296_2,2
2739,12300,Villefranche-de-Rouergue,12300_1,1
2740,12300,Villefranche-de-Rouergue,12300_2,2
2741,12241,Sainte-Radegonde,12241_3,3
2742,12246,Saint-Santin,12246_2,
2743,12256,Salvagnac-Cajarc,12256_1,1
2744,12300,Villefranche-de-Rouergue,12300_3,3
2745,12300,Villefranche-de-Rouergue,12300_4,4
2746,12208,Saint-Affrique,12208_7,7
2747,12209,Saint-Amans-des-Cots,12209_1,1
2748,12209,Saint-Amans-des-Cots,12209_2,2
2754,12256,Salvagnac-Cajarc,12256_2,2
2755,12264,Sébazac-Concourès,12264_1,1
2756,12264,Sébazac-Concourès,12264_2,2
2757,12264,Sébazac-Concourès,12264_3,3
2758,12264,Sébazac-Concourès,12264_4,4
2759,12270,Sévérac d'Aveyron,12270_1,1
2767,12270,Sévérac d'Aveyron,12270_4,4
2768,12270,Sévérac d'Aveyron,12270_6,6
2774,12300,Villefranche-de-Rouergue,12300_5,5
2775,12300,Villefranche-de-Rouergue,12300_6,6
2776,12300,Villefranche-de-Rouergue,12300_8,8
2781,12300,Villefranche-de-Rouergue,12300_9,
2782,12301,Villeneuve,12301_1,1
2803,12301,Villeneuve,12301_2,2
39865,12021,Le Bas Ségala,12021_1,1
39866,12043,Calmont,12043_2,2
39874,12061,Castelnau-de-Mandailles,12061_2,
39875,12185,Pont-de-Salars,12185_1,1
39876,12076,Conques-en-Rouergue,12076_1,1
39880,12089,Decazeville,12089_3,3
39881,12016,Auzits,12016_1,1
39882,12199,Rignac,12199_1,1
39885,12016,Auzits,12016_2,
39886,12202,Rodez,12202_16,16
39888,12202,Rodez,12202_9,9
39891,12208,Saint-Affrique,12208_1,1
39892,12240,Saint-Parthem,12240_1,1
39895,12076,Conques-en-Rouergue,12076_2,2
39896,12096,Espalion,12096_4,4
39897,12246,Saint-Santin,12246_1,1
39901,12208,Saint-Affrique,12208_6,6
39902,12223,Argences en Aubrac,12223_1,1
39908,12100,Firmi,12100_2,2
39909,12103,Florentin-la-Capelle,12103_1,1
39910,12120,Laissac-Sévérac l'Église,12120_2,2
39911,12131,La Loubière,12131_2,2
39912,12251,Saint-Victor-et-Melvieu,12251_1,1
39913,12133,Luc-la-Primaube,12133_1,1
39914,12138,Marcillac-Vallon,12138_2,2
39919,12140,Martiel,12140_1,1
39920,12147,Montagnol,12147_2,
39921,12157,Montrozier,12157_2,2
39922,12169,Naucelle,12169_1,1
39923,12251,Saint-Victor-et-Melvieu,12251_2,
39924,12223,Argences en Aubrac,12223_3,3
39925,12174,Olemps,12174_4,4
39926,12176,Onet-le-Château,12176_2,2
39927,12176,Onet-le-Château,12176_3,3
39928,12176,Onet-le-Château,12176_6,6
39932,12223,Argences en Aubrac,12223_4,4
39937,12083,Cransac,12083_1,1
39938,12176,Onet-le-Château,12176_7,7
39939,12177,Palmas d'Aveyron,12177_3,3
39944,12223,Argences en Aubrac,12223_5,5
39947,12254,Salles-la-Source,12254_3,3
39951,12270,Sévérac d'Aveyron,12270_2,2
39952,12270,Sévérac d'Aveyron,12270_3,3
39956,12270,Sévérac d'Aveyron,12270_5,5
39957,12288,Valady,12288_1,1
39958,12296,Viala-du-Tarn,12296_1,1
39965,12254,Salles-la-Source,12254_1,1
39968,12254,Salles-la-Source,12254_2,2
39969,12305,Viviez,12305_1,1
39970,12305,Viviez,12305_2,
39984,12300,Villefranche-de-Rouergue,12300_7,7
49646,12220,Sainte-Eulalie-de-Cernon,,1
53422,12115,L'Hospitalet-du-Larzac,,1
53423,12067,Le Clapier,,1
53424,12160,Mostuéjouls,,1
53428,12086,La Cresse,,1
53429,12178,Paulhe,,1
53430,12180,Peyreleau,,1
53431,12204,La Roque-Sainte-Marguerite,,
53432,12063,La Cavalerie,,1
53473,12082,La Couvertoirade,,1
53474,12022,La Bastide-Pradines,,1
53477,12047,Campagnac,,1
53478,12237,Saint-Laurent-d'Olt,,1
53479,12155,Fondamente,,1
53480,12232,Saint-Jean-et-Saint-Paul,,1
53481,12139,Marnhagues-et-Latour,,1
53482,12295,Viala-du-Pas-de-Jaux,,1
53483,12212,Saint-Beaulize,,1
53484,12122,Lapanouse-de-Cernon,,1
53485,12184,Pomayrols,,1
53486,12291,Verrières,,1
53487,12200,Rivière-sur-Tarn,,1
53488,12002,Aguessac,,1
53489,12070,Compeyre,,1
53492,12168,Nant,,1
53496,12231,Saint-Jean-du-Bruel,,1
53497,12260,Sauclières,,1
53562,12293,Veyreau,,1
53575,12211,Saint-André-de-Vézines,,1
54957,12055,La Capelle-Bonance,,1
55163,12247,Saint-Saturnin-de-Lenne,,1
55206,12275,Tauriac-de-Camarès,,1
55575,12282,Tournemire,,1
56800,12284,Le Truel,,1
56801,12129,Lestrade-et-Thouels,,1
56802,12299,Villefranche-de-Panat,,1
57281,12165,Muret-le-Château,,1
57284,12073,Comps-la-Grand-Ville,,1
57333,12116,Huparlac,,1
57468,12273,Soulages-Bonneval,,1
57471,12216,Saint-Côme-d'Olt,,1
57472,12119,Laguiole,,1
57473,12187,Prades-d'Aubrac,,1
57474,12214,Saint-Chély-d'Aubrac,,1
57475,12064,Le Cayrol,,1
57487,12074,Condom-d'Aubrac,,1
57488,12088,Curières,,1
57489,12051,Cantoin,,1
57490,12058,Cassuéjouls,,1
57612,12239,Saint-Martin-de-Lenne,,1
57691,12280,Thérondels,,1
59836,12143,Mélagues,,1
59894,12072,Comprégnac,,1
59895,12222,Saint-Félix-de-Sorgues,,1
59896,12229,Saint-Jean-d'Alcapiès,,1
59897,12203,Roquefort-sur-Soulzon,,1
60202,12136,Maleville,,1
61368,12170,Naussac,,1
61369,12252,Salles-Courbatiès,,1
61378,12012,Asprières,,1
61401,12105,La Fouillade,,1
61402,12259,Sanvensa,,1
61403,12227,Saint-Igest,,1
61412,12104,Foissac,,1
61413,12009,Arnac-sur-Dourdou,,1
61437,12257,Causse-et-Diège,,1
61439,12159,Morlhon-le-Haut,,1
61440,12242,Saint-Rémy,,1
61441,12029,Bor-et-Bar,,1
61443,12289,Valzergues,,1
61455,12028,Boisse-Penchot,,1
61459,12060,Castelmary,,1
61460,12206,Roussennac,,1
61461,12008,Anglars-Saint-Félix,,1
61462,12278,Tayrac,,1
61463,12190,Prévinquières,,1
61641,12158,Montsalès,,1
61642,12175,Ols-et-Rinhodes,,1
61643,12217,Sainte-Croix,,1
61644,12018,Balaguier-d'Olt,,1
61645,12210,Saint-André-de-Najac,,1
61646,12167,Najac,,1
61647,12281,Toulonjac,,1
61649,12263,Savignac,,1
61650,12150,Monteils,,1
61651,12205,La Rouquette,,1
61654,12085,Crespin,,1
61750,12130,Livinhac-le-Haut,,1
61807,12003,Les Albres,,1
61809,12290,Vaureilles,,1
61810,12071,Compolibat,,1
61811,12191,Privezac,,1
61836,12108,Galgan,,1
61837,12258,La Salvetat-Peyralès,,1
61875,12091,Drulhe,,1
61876,12181,Peyrusse-le-Roc,,1
61878,12135,Lunac,,1
61879,12272,Sonnac,,1
61907,12079,Coubisou,,1
61908,12027,Bessuéjouls,,1
61914,12298,Villecomtal,,1
61915,12265,Sébrazac,,1
61916,12098,Estaing,,1
61917,12250,Saint-Symphorien-de-Thénières,,1
61923,12049,Campuac,,1
61924,12172,Le Nayrac,,1
61925,12151,Montézic,,1
61928,12118,Lacroix-Barrez,,1
61929,12036,Brommat,,1
61930,12164,Mur-de-Barrez,,1
61938,12277,Taussac,,1
61939,12226,Saint-Hippolyte,,1
61940,12110,Golinhac,,1
61941,12094,Entraygues-sur-Truyère,,1
62213,12156,Montpeyroux,,1
62392,12287,Vailhourles,,1
62393,12053,La Capelle-Balaguier,,1
62394,12261,Saujac,,1
63519,12166,Murols,,1
63552,12007,Ambeyrac,,1
63658,12219,Sainte-Eulalie-d'Olt,,1
63659,12182,Pierrefiche,,1
63660,12006,Alrance,,1
63667,12092,Durenque,,1
63751,12266,Ségur,,1
63752,12107,Gaillac-d'Aveyron,,1
63753,12124,Lassouts,,1
63794,12303,Vimenet,,1
63795,12017,Ayssènes,,1
63796,12015,Auriac-Lagast,,1
63797,12255,Salmiech,,1
63798,12011,Arvieu,,1
63799,12050,Canet-de-Salars,,1
63800,12283,Trémouilles,,1
64243,12297,Le Vibal,,1
64244,12201,Rodelle,,1
64245,12001,Agen-d'Aveyron,,1
64246,12106,Gabriac,,1
64247,12010,Arques,,1
64248,12026,Bertholène,,1
64327,12188,Prades-Salars,,1
64328,12253,Salles-Curan,,1
64329,12153,Montjaux,,1
64330,12238,Saint-Léons,,1
64331,12236,Saint-Laurent-de-Lévézou,,1
64332,12307,Curan,,1
64333,12062,Castelnau-Pégayrols,,1
64334,12213,Saint-Beauzély,,1
64979,12243,Saint-Rome-de-Cernon,,1
64985,12035,Brasc,,1
66351,12234,Sainte-Juliette-sur-Viaur,,1
66352,12267,La Selve,,1
66375,12207,Rullac-Saint-Cirq,,1
66390,12127,Lédergues,,1
66391,12065,Centrès,,1
66392,12057,Cassagnes-Bégonhès,,1
66407,12137,Manhac,,1
66408,12162,Moyrazès,,1
66802,12144,Meljac,,1
66803,12045,Camboulazet,,1
66805,12031,Bournazel,,1
66806,12066,Clairvaux-d'Aveyron,,1
66807,12024,Belcastel,,1
66808,12068,Colombiès,,1
66809,12095,Escandolières,,1
66822,12111,Goutrens,,1
66824,12142,Mayran,,1
66825,12215,Saint-Christophe-Vallon,,1
66826,12113,Gramond,,1
66827,12032,Boussac,,1
66828,12059,Castanet,,1
66842,12189,Pradinas,,1
66843,12134,Lugan,,1
66921,12221,Saint-Félix-de-Lunel,,1
66922,12268,Sénergues,,1
66923,12097,Espeyrac,,1
66924,12093,Le Fel,,1
66925,12193,Pruines,,1
66926,12171,Nauviale,,1
66927,12161,Mouret,,1
67239,12034,Brandonnet,,1
67241,12128,Lescure-Jaoul,,1
67426,12030,Bouillac,,1
67429,12054,La Capelle-Bleys,,1
67479,12149,Montclar,,1
67480,12038,Brousse-le-Château,,1
67485,12037,Broquiès,,1
67486,12080,Coupiac,,1
67487,12023,La Bastide-Solages,,1
67488,12075,Connac,,1
67492,12121,Lanuéjouls,,1
67538,12078,Les Costes-Gozon,,1
67539,12244,Saint-Rome-de-Tarn,,1
67540,12230,Saint-Jean-Delnous,,1
67541,12228,Saint-Izaire,,1
67542,12042,Calmels-et-le-Viala,,1
67544,12183,Plaisance,,1
67622,12186,Pousthomy,,1
67623,12152,Montfranc,,1
67627,12125,Laval-Roquecezière,,1
67628,12069,Combret,,1
67629,12269,La Serre,,1
67630,12141,Martrin,,1
67631,12248,Saint-Sernin-sur-Rance,,1
67636,12286,Vabres-l'Abbaye,,1
67637,12233,Saint-Juéry,,1
67638,12179,Peux-et-Couffouleux,,1
67639,12039,Brusque,,1
67641,12274,Sylvanès,,1
67643,12249,Saint-Sever-du-Moustier,,1
67644,12163,Murasson,,1
67645,12192,Mounes-Prohencoux,,1
67646,12025,Belmont-sur-Rance,,1
67647,12195,Rebourguil,,1
67648,12154,Montlaur,,1
67649,12109,Gissac,,1
67650,12292,Versols-et-Lapeyre,,1
67668,12044,Camarès,,1
67679,12019,Balaguier-sur-Rance,,1
67694,12262,Sauveterre-de-Rouergue,,1
67713,12235,Saint-Just-sur-Viaur,,1
67714,12041,Cabanès,,1
67715,12046,Camjac,,1
67716,12004,Almont-les-Junies,,1
67719,12194,Quins,,1
67720,12276,Tauriac-de-Naucelle,,1
2749,13001,Aix-en-Provence,13001_15,15
2750,13001,Aix-en-Provence,13001_16,16
2751,13001,Aix-en-Provence,13001_17,17
2752,13001,Aix-en-Provence,13001_18,18
2753,13001,Aix-en-Provence,13001_19,19
2760,13001,Aix-en-Provence,13001_2,2
2761,13001,Aix-en-Provence,13001_20,20
2762,13001,Aix-en-Provence,13001_21,21
2763,13001,Aix-en-Provence,13001_22,22
2764,13001,Aix-en-Provence,13001_23,23
2765,13001,Aix-en-Provence,13001_24,24
2766,13001,Aix-en-Provence,13001_25,25
2769,13001,Aix-en-Provence,13001_31,31
2770,13001,Aix-en-Provence,13001_26,26
2771,13001,Aix-en-Provence,13001_27,27
2772,13001,Aix-en-Provence,13001_28,28
2773,13001,Aix-en-Provence,13001_29,29
2777,13001,Aix-en-Provence,13001_32,32
2778,13001,Aix-en-Provence,13001_34,34
2779,13001,Aix-en-Provence,13001_35,35
2780,13001,Aix-en-Provence,13001_36,36
2783,13001,Aix-en-Provence,13001_3,3
2784,13001,Aix-en-Provence,13001_30,30
2785,13001,Aix-en-Provence,13001_5,5
2786,13001,Aix-en-Provence,13001_50,50
2787,13001,Aix-en-Provence,13001_51,51
2788,13001,Aix-en-Provence,13001_53,53
2789,13001,Aix-en-Provence,13001_37,37
2790,13001,Aix-en-Provence,13001_39,39
2791,13001,Aix-en-Provence,13001_4,4
2792,13001,Aix-en-Provence,13001_40,40
2793,13001,Aix-en-Provence,13001_41,41
2794,13001,Aix-en-Provence,13001_42,42
2795,13001,Aix-en-Provence,13001_43,43
2796,13001,Aix-en-Provence,13001_54,54
2797,13001,Aix-en-Provence,13001_55,55
2798,13001,Aix-en-Provence,13001_56,56
2799,13001,Aix-en-Provence,13001_57,57
2800,13001,Aix-en-Provence,13001_58,58
2801,13001,Aix-en-Provence,13001_6,6
2802,13001,Aix-en-Provence,13001_60,60
2804,13001,Aix-en-Provence,13001_1,1
2805,13001,Aix-en-Provence,13001_10,10
2806,13001,Aix-en-Provence,13001_11,11
2807,13001,Aix-en-Provence,13001_12,12
2808,13001,Aix-en-Provence,13001_13,13
2809,13001,Aix-en-Provence,13001_44,44
2810,13001,Aix-en-Provence,13001_45,45
2811,13001,Aix-en-Provence,13001_46,46
2812,13001,Aix-en-Provence,13001_47,47
2813,13001,Aix-en-Provence,13001_48,48
2814,13001,Aix-en-Provence,13001_14,14
2815,13001,Aix-en-Provence,13001_70,70
2816,13001,Aix-en-Provence,13001_71,71
2817,13001,Aix-en-Provence,13001_72,72
2818,13001,Aix-en-Provence,13001_73,73
2819,13001,Aix-en-Provence,13001_74,74
2820,13001,Aix-en-Provence,13001_75,75
2821,13001,Aix-en-Provence,13001_49,49
2822,13001,Aix-en-Provence,13001_61,61
2823,13001,Aix-en-Provence,13001_62,62
2824,13001,Aix-en-Provence,13001_63,63
2825,13001,Aix-en-Provence,13001_64,64
2826,13001,Aix-en-Provence,13001_88,88
2827,13001,Aix-en-Provence,13001_89,89
2828,13001,Aix-en-Provence,13001_9,9
2829,13001,Aix-en-Provence,13001_90,90
2830,13001,Aix-en-Provence,13001_91,91
2831,13001,Aix-en-Provence,13001_92,92
2832,13001,Aix-en-Provence,13001_67,67
2833,13001,Aix-en-Provence,13001_68,68
2834,13001,Aix-en-Provence,13001_69,69
2835,13001,Aix-en-Provence,13001_7,7
2836,13002,Allauch,13002_13,13
2837,13002,Allauch,13002_14,14
2838,13001,Aix-en-Provence,13001_76,76
2839,13001,Aix-en-Provence,13001_77,77
2840,13001,Aix-en-Provence,13001_78,78
2841,13001,Aix-en-Provence,13001_79,79
2842,13001,Aix-en-Provence,13001_93,93
2843,13001,Aix-en-Provence,13001_94,94
2844,13001,Aix-en-Provence,13001_95,95
2845,13001,Aix-en-Provence,13001_8,8
2846,13001,Aix-en-Provence,13001_80,80
2847,13001,Aix-en-Provence,13001_81,81
2848,13001,Aix-en-Provence,13001_82,82
2849,13001,Aix-en-Provence,13001_83,83
2850,13001,Aix-en-Provence,13001_84,84
2851,13001,Aix-en-Provence,13001_85,85
2852,13001,Aix-en-Provence,13001_86,86
2853,13001,Aix-en-Provence,13001_96,96
2854,13002,Allauch,13002_15,15
2855,13002,Allauch,13002_16,16
2856,13002,Allauch,13002_17,17
2857,13002,Allauch,13002_18,18
2858,13002,Allauch,13002_2,2
2859,13001,Aix-en-Provence,13001_97,97
2860,13001,Aix-en-Provence,13001_98,98
2861,13002,Allauch,13002_1,1
2862,13004,Arles,13004_11,11
2863,13004,Arles,13004_12,12
2864,13004,Arles,13004_13,13
2865,13004,Arles,13004_14,14
2866,13004,Arles,13004_17,17
2867,13002,Allauch,13002_3,3
2868,13002,Allauch,13002_4,4
