,insee,nom,bureau,bv_reconciliation,bv_id
50877,0111,Colomieu,nan,1,0111_1
50878,01117,Conzieu,nan,1,01117_1
50901,01234,Marignieu,nan,1,01234_1
51073,01243,Messimy-sur-Saône,nan,1,01243_1
51074,01446,Villeneuve,nan,1,01446_1
51075,01075,Chaleins,nan,1,01075_1
51086,01225,Lurcy,nan,1,01225_1
51092,01258,Montceaux,nan,1,01258_1
51093,01351,Saint-Étienne-sur-Chalaronne,nan,1,01351_1
51097,01083,Chaneins,nan,1,01083_1
51098,01295,Peyzieux-sur-Saône,nan,1,01295_1
51099,0103,Beauregard,nan,1,0103_1
51121,01061,Brens,nan,1,01061_1
51179,01285,Parcieux,nan,1,01285_1
51201,01423,Toussieux,nan,1,01423_1
51216,01021,Ars-sur-Formans,nan,1,01021_1
51217,0125,Misérieux,nan,1,0125_1
51218,01398,Savigneux,nan,1,01398_1
51221,01353,Sainte-Euphémie,nan,1,01353_1
51244,01339,Saint-Bernard,nan,1,01339_1
52685,01063,Brion,nan,1,01063_1
52689,0141,Sonthonnax-la-Montagne,nan,1,0141_1
52690,01267,Nurieux-Volognat,nan,1,01267_1
52691,0117,Béard-Géovreissiat,nan,1,0117_1
52887,01298,Plagne,nan,1,01298_1
708,02053,Vallées en Champagne,02053_2,2,02053_2
709,02053,Vallées en Champagne,02053_3,3,02053_3
710,02059,Beautor,02059_1,1,02059_1
711,02059,Beautor,02059_2,2,02059_2
712,02059,Beautor,02059_3,3,02059_3
713,02064,Belleu,02064_1,1,02064_1
719,02003,Acy,02003_1,1,02003_1
720,02003,Acy,02003_2,2,02003_2
721,02018,Anizy-le-Grand,02018_1,1,02018_1
722,02064,Belleu,02064_2,2,02064_2
723,02064,Belleu,02064_3,3,02064_3
724,02095,Bohain-en-Vermandois,02095_1,1,02095_1
725,02095,Bohain-en-Vermandois,02095_2,2,02095_2
726,02095,Bohain-en-Vermandois,02095_3,3,02095_3
729,02018,Anizy-le-Grand,02018_2,2,02018_2
730,02018,Anizy-le-Grand,02018_3,3,02018_3
731,02028,Athies-sous-Laon,02028_1,1,02028_1
732,02053,Vallées en Champagne,02053_1,1,02053_1
733,02141,La Capelle,02141_2,2,02141_2
734,02153,Cessières-Suzy,02153_1,1,02153_1
737,02095,Bohain-en-Vermandois,02095_4,4,02095_4
738,02131,Bucy-le-Long,02131_1,1,02131_1
739,02131,Bucy-le-Long,02131_2,2,02131_2
740,02153,Cessières-Suzy,02153_2,2,02153_2
741,02163,Charly-sur-Marne,02163_1,1,02163_1
742,02163,Charly-sur-Marne,02163_2,2,02163_2
743,02168,Château-Thierry,02168_1,1,02168_1
745,02135,Buironfosse,02135_1,1,02135_1
746,02135,Buironfosse,02135_2,2,02135_2
747,02173,Chauny,02173_1,1,02173_1
748,02173,Chauny,02173_2,2,02173_2
751,02168,Château-Thierry,02168_1,1,02168_1
752,02168,Château-Thierry,02168_12,12,02168_12
753,02168,Château-Thierry,02168_2,2,02168_2
754,02168,Château-Thierry,02168_4,4,02168_4
755,02168,Château-Thierry,02168_5,5,02168_5
756,02173,Chauny,02173_3,3,02173_3
757,02173,Chauny,02173_5,5,02173_5
758,02173,Chauny,02173_6,6,02173_6
762,02173,Chauny,02173_7,7,02173_7
763,02173,Chauny,02173_8,8,02173_8
764,02173,Chauny,02173_9,9,02173_9
765,02243,Crouy,02243_2,2,02243_2
766,0229,Essômes-sur-Marne,02290_1,1,0229_1
767,0229,Essômes-sur-Marne,02290_2,2,0229_2
768,0229,Essômes-sur-Marne,02290_3,3,0229_3
769,02305,Fère-en-Tardenois,02305_1,1,02305_1
770,02305,Fère-en-Tardenois,02305_2,2,02305_2
771,02305,Fère-en-Tardenois,02305_3,3,02305_3
772,02308,Fesmy-le-Sart,02308_2,2,02308_2
773,02313,Flavigny-le-Grand-et-Beaurain,02313_1,1,02313_1
774,02313,Flavigny-le-Grand-et-Beaurain,02313_2,2,02313_2
775,02408,Laon,02408_1,1,02408_1
776,02408,Laon,02408_1,1,02408_1
777,02408,Laon,02408_12,12,02408_12
778,02408,Laon,02408_13,13,02408_13
779,02408,Laon,02408_14,14,02408_14
780,02168,Château-Thierry,02168_6,6,02168_6
781,02168,Château-Thierry,02168_7,7,02168_7
782,02168,Château-Thierry,02168_8,8,02168_8
783,02168,Château-Thierry,02168_9,9,02168_9
784,02173,Chauny,02173_1,1,02173_1
785,02334,Fresnoy-le-Grand,02334_1,1,02334_1
786,02334,Fresnoy-le-Grand,02334_3,3,02334_3
787,0234,Gauchy,02340_1,1,0234_1
789,0234,Gauchy,02340_2,2,0234_2
790,0234,Gauchy,02340_4,4,0234_4
791,0236,Villeneuve-sur-Aisne,02360_1,1,0236_1
792,0236,Villeneuve-sur-Aisne,02360_2,2,0236_2
793,0236,Villeneuve-sur-Aisne,02360_3,3,0236_3
794,02361,Guise,02361_1,1,02361_1
795,02408,Laon,02408_15,15,02408_15
796,02408,Laon,02408_16,16,02408_16
797,02408,Laon,02408_17,17,02408_17
798,02408,Laon,02408_19,19,02408_19
799,02408,Laon,02408_2,2,02408_2
800,02361,Guise,02361_2,2,02361_2
802,02361,Guise,02361_3,3,02361_3
803,02381,Hirson,02381_1,1,02381_1
804,02381,Hirson,02381_2,2,02381_2
805,02381,Hirson,02381_4,4,02381_4
806,02408,Laon,02408_4,4,02408_4
807,02408,Laon,02408_5,5,02408_5
808,02408,Laon,02408_6,6,02408_6
809,02408,Laon,02408_7,7,02408_7
810,02408,Laon,02408_8,8,02408_8
811,02439,Les Septvallons,02439_1,1,02439_1
813,02439,Les Septvallons,02439_2,2,02439_2
814,02439,Les Septvallons,02439_3,3,02439_3
815,02439,Les Septvallons,02439_4,4,02439_4
816,02439,Les Septvallons,02439_5,5,02439_5
817,02439,Les Septvallons,02439_6,6,02439_6
818,02439,Les Septvallons,02439_7,7,02439_7
819,02458,Dhuys et Morin-en-Brie,02458_1,1,02458_1
820,02381,Hirson,02381_5,5,02381_5
821,02381,Hirson,02381_6,6,02381_6
822,02381,Hirson,02381_7,7,02381_7
823,02676,Saint-Erme-Outre-et-Ramecourt,02676_1,1,02676_1
824,02676,Saint-Erme-Outre-et-Ramecourt,02676_2,2,02676_2
826,02458,Dhuys et Morin-en-Brie,02458_2,2,02458_2
827,02458,Dhuys et Morin-en-Brie,02458_3,3,02458_3
828,02458,Dhuys et Morin-en-Brie,02458_4,4,02458_4
832,02684,Saint-Michel,02684_1,1,02684_1
833,02684,Saint-Michel,02684_2,2,02684_2
834,02684,Saint-Michel,02684_3,3,02684_3
835,02691,Saint-Quentin,02691_1,1,02691_1
838,02468,Marle,02468_1,1,02468_1
839,02468,Marle,02468_2,2,02468_2
840,02502,Montcornet,02502_1,1,02502_1
841,02691,Saint-Quentin,02691_1,1,02691_1
842,02691,Saint-Quentin,02691_12,12,02691_12
843,02691,Saint-Quentin,02691_13,13,02691_13
844,02691,Saint-Quentin,02691_14,14,02691_14
845,02691,Saint-Quentin,02691_15,15,02691_15
846,02691,Saint-Quentin,02691_2,2,02691_2
847,02691,Saint-Quentin,02691_21,21,02691_21
848,02691,Saint-Quentin,02691_22,22,02691_22
849,02691,Saint-Quentin,02691_23,23,02691_23
850,02502,Montcornet,02502_2,nan,02502_nan
851,02549,Neuville-Saint-Amand,02549_1,1,02549_1
852,02549,Neuville-Saint-Amand,02549_2,nan,02549_nan
853,02691,Saint-Quentin,02691_16,16,02691_16
854,02691,Saint-Quentin,02691_17,17,02691_17
855,02691,Saint-Quentin,02691_18,18,02691_18
856,02691,Saint-Quentin,02691_19,19,02691_19
857,02691,Saint-Quentin,02691_2,2,02691_2
858,02691,Saint-Quentin,02691_24,24,02691_24
859,02691,Saint-Quentin,02691_25,25,02691_25
860,02691,Saint-Quentin,02691_26,26,02691_26
861,02691,Saint-Quentin,02691_27,27,02691_27
862,02691,Saint-Quentin,02691_29,29,02691_29
863,02691,Saint-Quentin,02691_3,3,02691_3
864,02691,Saint-Quentin,02691_5,5,02691_5
865,02691,Saint-Quentin,02691_6,6,02691_6
866,02691,Saint-Quentin,02691_7,7,02691_7
867,02691,Saint-Quentin,02691_8,8,02691_8
868,02555,Nogent-l'Artaud,02555_1,1,02555_1
869,02555,Nogent-l'Artaud,02555_2,2,02555_2
870,02558,Le Nouvion-en-Thiérache,02558_1,1,02558_1
871,02558,Le Nouvion-en-Thiérache,02558_2,2,02558_2
872,02691,Saint-Quentin,02691_3,3,02691_3
873,02691,Saint-Quentin,02691_31,31,02691_31
874,02648,Ribemont,02648_1,1,02648_1
875,02648,Ribemont,02648_2,2,02648_2
876,02722,Soissons,02722_2,2,02722_2
877,02722,Soissons,02722_3,3,02722_3
878,02691,Saint-Quentin,02691_9,9,02691_9
879,02719,Sinceny,02719_1,1,02719_1
880,02719,Sinceny,02719_2,2,02719_2
881,0272,Sissonne,02720_1,1,0272_1
882,0272,Sissonne,02720_2,2,0272_2
883,02722,Soissons,02722_1,1,02722_1
884,02691,Saint-Quentin,02691_32,32,02691_32
885,02691,Saint-Quentin,02691_33,33,02691_33
886,02722,Soissons,02722_5,5,02722_5
887,02722,Soissons,02722_6,6,02722_6
888,02722,Soissons,02722_7,7,02722_7
889,02722,Soissons,02722_8,8,02722_8
890,02722,Soissons,02722_9,9,02722_9
891,02738,Tergnier,02738_1,1,02738_1
892,02738,Tergnier,02738_11,11,02738_11
893,02691,Saint-Quentin,02691_35,35,02691_35
894,02691,Saint-Quentin,02691_36,36,02691_36
895,02722,Soissons,02722_1,1,02722_1
896,02722,Soissons,02722_11,11,02722_11
897,02722,Soissons,02722_13,13,02722_13
898,02722,Soissons,02722_14,14,02722_14
899,02722,Soissons,02722_15,15,02722_15
900,02722,Soissons,02722_16,16,02722_16
901,02722,Soissons,02722_17,17,02722_17
902,02722,Soissons,02722_18,18,02722_18
903,02758,Vailly-sur-Aisne,02758_2,2,02758_2
904,02691,Saint-Quentin,02691_37,37,02691_37
905,02691,Saint-Quentin,02691_38,38,02691_38
906,02691,Saint-Quentin,02691_4,4,02691_4
909,02805,Villeneuve-Saint-Germain,02805_1,1,02805_1
910,02805,Villeneuve-Saint-Germain,02805_2,2,02805_2
911,0281,Villers-Cotterêts,02810_1,1,0281_1
912,0281,Villers-Cotterêts,02810_3,3,0281_3
915,02738,Tergnier,02738_2,2,02738_2
916,02738,Tergnier,02738_3,3,02738_3
917,02738,Tergnier,02738_4,4,02738_4
918,02738,Tergnier,02738_5,5,02738_5
919,02738,Tergnier,02738_6,6,02738_6
922,02738,Tergnier,02738_7,7,02738_7
923,02738,Tergnier,02738_8,8,02738_8
924,02738,Tergnier,02738_9,9,02738_9
925,02758,Vailly-sur-Aisne,02758_1,1,02758_1
927,0281,Villers-Cotterêts,02810_4,4,0281_4
928,0281,Villers-Cotterêts,02810_5,5,0281_5
929,0281,Villers-Cotterêts,02810_6,6,0281_6
930,0281,Villers-Cotterêts,02810_7,7,0281_7
933,0281,Villers-Cotterêts,02810_8,8,0281_8
934,0282,Viry-Noureuil,02820_2,2,0282_2
39652,0234,Gauchy,02340_3,3,0234_3
39653,02381,Hirson,02381_3,3,02381_3
39656,02408,Laon,02408_9,9,02408_9
39657,02408,Laon,02408_11,11,02408_11
39658,02408,Laon,02408_18,18,02408_18
39659,02691,Saint-Quentin,02691_11,11,02691_11
39663,02691,Saint-Quentin,02691_34,34,02691_34
39664,02408,Laon,02408_3,3,02408_3
39665,02691,Saint-Quentin,02691_28,28,02691_28
39666,02722,Soissons,02722_4,4,02722_4
39676,02738,Tergnier,02738_1,1,02738_1
39677,02722,Soissons,02722_12,12,02722_12
39678,02722,Soissons,02722_19,19,02722_19
39679,0282,Viry-Noureuil,02820_1,1,0282_1
39682,0281,Villers-Cotterêts,02810_2,2,0281_2
39713,02028,Athies-sous-Laon,02028_2,2,02028_2
39714,02141,La Capelle,02141_1,1,02141_1
39715,02168,Château-Thierry,02168_11,11,02168_11
39716,02168,Château-Thierry,02168_3,3,02168_3
39717,02173,Chauny,02173_4,4,02173_4
39723,02243,Crouy,02243_1,1,02243_1
39724,0229,Essômes-sur-Marne,02290_4,4,0229_4
39725,02308,Fesmy-le-Sart,02308_1,1,02308_1
39728,02334,Fresnoy-le-Grand,02334_2,2,02334_2
40563,02604,Pithon,nan,1,02604_1
40680,02812,Villers-Hélon,nan,1,02812_1
40732,02043,Bagneux,nan,1,02043_1
40736,02428,Licy-Clignon,nan,1,02428_1
40737,02225,Courchamps,nan,1,02225_1
40738,02087,Bieuxy,nan,1,02087_1
40739,02268,Domptin,nan,1,02268_1
40740,02767,Vauxrezis,nan,1,02767_1
40742,02474,Mennessis,nan,1,02474_1
40743,02744,Torcy-en-Valois,nan,1,02744_1
40744,02443,Lucy-le-Bocage,nan,1,02443_1
40745,02451,Magny-la-Fosse,nan,1,02451_1
40746,02363,Guny,nan,1,02363_1
40747,02561,Nouvion-le-Vineux,nan,1,02561_1
40748,02212,Condren,nan,1,02212_1
40749,0203,Aubencheul-aux-Bois,nan,1,0203_1
40850,02799,Vierzy,nan,1,02799_1
40853,02477,Mercin-et-Vaux,nan,1,02477_1
40855,02352,Gouy,nan,1,02352_1
40866,0257,Ollezy,nan,1,0257_1
40867,02631,Quierzy,nan,1,02631_1
40868,02207,Commenchon,nan,1,02207_1
40869,02774,Vendelles,nan,1,02774_1
40893,0239,Jeancourt,nan,1,0239_1
40894,02056,Beaumont-en-Beine,nan,1,02056_1
40895,02772,Vaux-en-Vermandois,nan,1,02772_1
40896,02081,Béthancourt-en-Vaux,nan,1,02081_1
40897,02117,Bray-Saint-Christophe,nan,1,02117_1
40905,02718,Silly-la-Poterie,nan,1,02718_1
40919,02512,Montigny-l'Allier,nan,1,02512_1
40930,02327,Foreste,nan,1,02327_1
40932,02514,Montigny-Lengrain,nan,1,02514_1
40937,02822,Vivières,nan,1,02822_1
40965,02402,Lanchy,nan,1,02402_1
40980,02747,Trefcon,nan,1,02747_1
40982,02726,Sommette-Eaucourt,nan,1,02726_1
40983,02139,Caillouël-Crépigny,nan,1,02139_1
40989,02362,Guivry,nan,1,02362_1
40990,0214,Camelin,nan,1,0214_1
40991,02144,Caulaincourt,nan,1,02144_1
41016,02415,Laversine,nan,1,02415_1
41132,02568,Oigny-en-Valois,nan,1,02568_1
41173,02673,Saint-Christophe-à-Berry,nan,1,02673_1
41185,02751,Trucy,nan,1,02751_1
41194,02253,Cuisy-en-Almont,nan,1,02253_1
41251,02537,Nanteuil-la-Fosse,nan,1,02537_1
41253,0219,Chivres-Val,nan,1,0219_1
41255,02487,Missy-sur-Aisne,nan,1,02487_1
41264,02818,Villiers-Saint-Denis,nan,1,02818_1
41330,02714,Sermoise,nan,1,02714_1
41331,02711,Serches,nan,1,02711_1
41555,02528,Mortefontaine,nan,1,02528_1
41744,02795,Vic-sur-Aisne,nan,1,02795_1
41749,02504,Montescourt-Lizerolles,nan,1,02504_1
41750,02159,Champs,nan,1,02159_1
41751,02142,Castres,nan,1,02142_1
41752,02539,Nauroy,nan,1,02539_1
41753,02303,Fayet,nan,1,02303_1
41756,02143,Le Catelet,nan,1,02143_1
41758,02242,Crouttes-sur-Marne,nan,1,02242_1
41761,02137,Bussiares,nan,1,02137_1
41763,02485,Missy-aux-Bois,nan,1,02485_1
41781,02622,Priez,nan,1,02622_1
41783,02543,Neuilly-Saint-Front,nan,1,02543_1
41788,02599,Pierremande,nan,1,02599_1
41790,02277,Épagny,nan,1,02277_1
41791,02667,Saconin-et-Breuil,nan,1,02667_1
41806,02172,Chaudun,nan,1,02172_1
41820,0241,Largny-sur-Automne,nan,1,0241_1
41830,02793,Vézaponin,nan,1,02793_1
41832,02257,Dallon,nan,1,02257_1
41837,02534,Muscourt,nan,1,02534_1
41846,02063,Bellenglise,nan,1,02063_1
41860,02222,Courbes,nan,1,02222_1
41867,02441,Louâtre,nan,1,02441_1
41879,02576,Osly-Courtil,nan,1,02576_1
41880,02496,Monnes,nan,1,02496_1
41881,02041,Autreville,nan,1,02041_1
41884,02214,Contescourt,nan,1,02214_1
41885,0233,Francilly-Selency,nan,1,0233_1
41889,02375,Hautevesnes,nan,1,02375_1
41941,02211,Condé-sur-Suippe,nan,1,02211_1
41943,02133,Bucy-lès-Pierrepont,nan,1,02133_1
41944,02073,Berry-au-Bac,nan,1,02073_1
41955,02595,Passy-sur-Marne,nan,1,02595_1
41967,02094,Blesmes,nan,1,02094_1
41971,02148,Celles-sur-Aisne,nan,1,02148_1
41975,02698,Sancy-les-Cheminots,nan,1,02698_1
41976,022,Clermont-les-Fermes,nan,1,022_1
41985,02699,Saponay,nan,1,02699_1
41986,02083,Beuvardes,nan,1,02083_1
41990,0206,Beauvois-en-Vermandois,nan,1,0206_1
41991,02815,Villers-Saint-Christophe,nan,1,02815_1
41995,02061,Becquigny,nan,1,02061_1
42057,0246,Marcy-sous-Marle,nan,1,0246_1
42081,02255,Cys-la-Commune,nan,1,02255_1
42115,02229,Courtrizy-et-Fussigny,nan,1,02229_1
42119,02486,Missy-lès-Pierrepont,nan,1,02486_1
42136,02196,Clacy-et-Thierret,nan,1,02196_1
42139,02227,Courmont,nan,1,02227_1
42142,02817,Ville-Savoye,nan,1,02817_1
42153,02249,Cuiry-Housse,nan,1,02249_1
42177,02193,Cierges,nan,1,02193_1
42183,02655,Ronchères,nan,1,02655_1
42202,02421,Lesges,nan,1,02421_1
42210,02788,Versigny,nan,1,02788_1
42256,02233,Cramaille,nan,1,02233_1
42386,0204,Autreppes,nan,1,0204_1
42388,02364,Guyencourt,nan,1,02364_1
42399,02072,Berrieux,nan,1,02072_1
42400,02803,La Ville-aux-Bois-lès-Pontavert,nan,1,02803_1
42401,02104,Bouffignereux,nan,1,02104_1
42402,0235,Goudelancourt-lès-Pierrepont,nan,1,0235_1
42403,02384,Houry,nan,1,02384_1
42411,0228,Épieds,nan,1,0228_1
42416,02321,Fontaine-lès-Vervins,nan,1,02321_1
42417,02136,Burelles,nan,1,02136_1
42438,0269,Sainte-Preuve,nan,1,0269_1
42446,02735,Tannières,nan,1,02735_1
42459,02689,Saint-Pierremont,nan,1,02689_1
42460,02584,Papleux,nan,1,02584_1
42463,02418,Lerzy,nan,1,02418_1
42465,02349,Goudelancourt-lès-Berrieux,nan,1,02349_1
42467,02401,Laigny,nan,1,02401_1
42470,02432,Limé,nan,1,02432_1
42472,02311,Filain,nan,1,02311_1
42473,0212,Brenelle,nan,1,0212_1
42482,02816,Villers-sur-Fère,nan,1,02816_1
42489,02189,Chivres-en-Laonnois,nan,1,02189_1
42490,02101,Bosmont-sur-Serre,nan,1,02101_1
42491,02357,Gronard,nan,1,02357_1
42492,02341,Gercy,nan,1,02341_1
42495,02728,Sorbais,nan,1,02728_1
42497,02623,Prisces,nan,1,02623_1
42516,02463,Marfontaine,nan,1,02463_1
42518,02024,Arrancy,nan,1,02024_1
42520,0225,Cuiry-lès-Chaudardes,nan,1,0225_1
42521,02482,Meurival,nan,1,02482_1
42528,02731,Le Sourd,nan,1,02731_1
42531,02102,Bouconville-Vauclair,nan,1,02102_1
42532,0205,Barzy-en-Thiérache,nan,1,0205_1
42533,02068,Berlancourt,nan,1,02068_1
42534,02244,Crupilly,nan,1,02244_1
42535,02309,Festieux,nan,1,02309_1
42536,02624,Proisy,nan,1,02624_1
42537,02058,Beaurieux,nan,1,02058_1
42545,02047,Barenton-Cel,nan,1,02047_1
42567,02274,Ébouleau,nan,1,02274_1
42569,02399,Juvincourt-et-Damary,nan,1,02399_1
42571,02725,Sommeron,nan,1,02725_1
42604,02346,Gizy,nan,1,02346_1
42622,02188,Chigny,nan,1,02188_1
42623,02106,Bourg-et-Comin,nan,1,02106_1
42624,02523,Mont-Saint-Martin,nan,1,02523_1
42627,02824,Vorges,nan,1,02824_1
42628,02156,Chalandry,nan,1,02156_1
42629,02508,Monthenault,nan,1,02508_1
42631,02379,Le Hérie-la-Viéville,nan,1,02379_1
42667,02373,Hary,nan,1,02373_1
42673,02337,Froidestrées,nan,1,02337_1
42689,02178,Chermizy-Ailles,nan,1,02178_1
42690,02764,Vassogne,nan,1,02764_1
42691,02609,Ployart-et-Vaurseine,nan,1,02609_1
42692,02578,Oulches-la-Vallée-Foulon,nan,1,02578_1
42693,02396,Jumigny,nan,1,02396_1
42705,02583,Pancy-Courtecon,nan,1,02583_1
42706,02531,Moussy-Verneuil,nan,1,02531_1
42707,02697,Samoussy,nan,1,02697_1
42708,02455,Malzy,nan,1,02455_1
42709,02493,Monceau-le-Waast,nan,1,02493_1
42710,02414,Lavaqueresse,nan,1,02414_1
42711,02283,Erlon,nan,1,02283_1
42713,02182,Chevennes,nan,1,02182_1
42714,02103,Boué,nan,1,02103_1
42715,02067,Bergues-sur-Sambre,nan,1,02067_1
42716,02353,Grandlup-et-Fay,nan,1,02353_1
42717,0255,Neuville-sur-Ailette,nan,1,0255_1
42718,02582,Paissy,nan,1,02582_1
42719,02588,Pargnan,nan,1,02588_1
42720,02088,Bièvres,nan,1,02088_1
42721,02587,Parfondru,nan,1,02587_1
42722,02573,Orgeval,nan,1,02573_1
42723,02494,Monceau-sur-Oise,nan,1,02494_1
42724,02206,Colonfay,nan,1,02206_1
42735,02513,Montigny-le-Franc,nan,1,02513_1
42736,02737,Tavaux-et-Pontséricourt,nan,1,02737_1
42739,02013,Amifontaine,nan,1,02013_1
42747,02501,Montchâlons,nan,1,02501_1
42748,02745,Toulis-et-Attencourt,nan,1,02745_1
42751,02453,Maizy,nan,1,02453_1
42752,02827,Voyenne,nan,1,02827_1
42753,02338,Froidmont-Cohartille,nan,1,02338_1
42754,02282,Eppes,nan,1,02282_1
42755,02759,La Vallée-au-Blé,nan,1,02759_1
42756,02469,Marly-Gomont,nan,1,02469_1
42757,02252,Cuissy-et-Geny,nan,1,02252_1
42758,02654,Romery,nan,1,02654_1
42759,02416,Lemé,nan,1,02416_1
42760,02832,Wiège-Faty,nan,1,02832_1
42761,02823,Voharies,nan,1,02823_1
42762,02791,Veslud,nan,1,02791_1
42763,02547,La Neuville-Housset,nan,1,02547_1
42764,02286,Esquéhéries,nan,1,02286_1
42774,02809,Villers-Agron-Aiguizy,nan,1,02809_1
42778,02789,Vervins,nan,1,02789_1
42793,02033,Aubigny-en-Laonnois,nan,1,02033_1
42807,02324,Fontenelle,nan,1,02324_1
42830,02629,Puisieux-et-Clanlieu,nan,1,02629_1
42839,02675,Sainte-Croix,nan,1,02675_1
42840,02235,Craonnelle,nan,1,02235_1
42842,02657,Rougeries,nan,1,02657_1
42843,02742,Thiernu,nan,1,02742_1
42847,02218,Coucy-lès-Eppes,nan,1,02218_1
42849,02171,Chaudardes,nan,1,02171_1
42883,02209,Condé-en-Brie,nan,1,02209_1
42898,02515,Montigny-lès-Condé,nan,1,02515_1
42899,02223,Courboin,nan,1,02223_1
42900,02146,Celles-lès-Condé,nan,1,02146_1
42901,02677,Saint-Eugène,nan,1,02677_1
42902,0259,Pargny-la-Dhuys,nan,1,0259_1
42904,02518,Montlevon,nan,1,02518_1
42906,02559,Nouvion-et-Catillon,nan,1,02559_1
42907,02766,Vaudesson,nan,1,02766_1
42908,02036,Augy,nan,1,02036_1
42909,02763,Vasseny,nan,1,02763_1
42910,0223,Couvrelles,nan,1,0223_1
42911,02478,Merlieux-et-Fouquerolles,nan,1,02478_1
42935,02765,Vaucelles-et-Beffecourt,nan,1,02765_1
42936,02625,Proix,nan,1,02625_1
42937,02784,Petit-Verly,nan,1,02784_1
42938,02054,Bazoches-et-Saint-Thibaut,nan,1,02054_1
42939,02612,Pont-Arcy,nan,1,02612_1
42942,02748,Trélou-sur-Marne,nan,1,02748_1
42943,02682,Saint-Mard,nan,1,02682_1
42944,02271,Dravegny,nan,1,02271_1
42945,0222,Coulonges-Cohan,nan,1,0222_1
42946,02224,Courcelles-sur-Vesle,nan,1,02224_1
42947,02183,Chevregny,nan,1,02183_1
42948,02581,Paars,nan,1,02581_1
42949,02797,Viel-Arcy,nan,1,02797_1
42950,02773,Vauxtin,nan,1,02773_1
42953,0273,Soupir,nan,1,0273_1
42955,0252,Mont-Notre-Dame,nan,1,0252_1
42956,02205,Colligis-Crandelain,nan,1,02205_1
42957,02115,Braye-en-Laonnois,nan,1,02115_1
42958,02179,Chéry-Chartreuve,nan,1,02179_1
42959,02263,Dhuizel,nan,1,02263_1
42960,0249,Monampteuil,nan,1,0249_1
42961,02429,Lierval,nan,1,02429_1
42998,02664,Rozoy-Bellevalle,nan,1,02664_1
43001,028,Viffort,nan,1,028_1
43003,02129,Bruys,nan,1,02129_1
43008,02505,Montfaucon,nan,1,02505_1
43009,02281,L'Épine-aux-Bois,nan,1,02281_1
43010,0254,Nesles-la-Montagne,nan,1,0254_1
43011,02289,Essises,nan,1,02289_1
43033,02703,Seboncourt,nan,1,02703_1
43034,02238,Crépy,nan,1,02238_1
43037,02741,Thenelles,nan,1,02741_1
43038,02732,Surfontaine,nan,1,02732_1
43039,0256,Nouvion-le-Comte,nan,1,0256_1
43040,0264,Renansart,nan,1,0264_1
43042,02552,Neuvillette,nan,1,02552_1
43043,02511,Montigny-en-Arrouaise,nan,1,02511_1
43044,0207,Bernot,nan,1,0207_1
43048,02347,Gland,nan,1,02347_1
43058,02602,Pinon,nan,1,02602_1
43059,02492,Monceau-lès-Leups,nan,1,02492_1
43060,02447,Maast-et-Violaine,nan,1,02447_1
43061,0221,Condé-sur-Aisne,nan,1,0221_1
43062,02195,Ciry-Salsogne,nan,1,02195_1
43064,0201,Allemant,nan,1,0201_1
43065,02757,Vadencourt,nan,1,02757_1
43066,02806,Villeneuve-sur-Fère,nan,1,02806_1
43067,02329,Fourdrain,nan,1,02329_1
43068,02122,Brie,nan,1,02122_1
43070,02524,Mont-Saint-Père,nan,1,02524_1
43071,02328,Fossoy,nan,1,02328_1
43072,02293,Étaves-et-Bocquiaux,nan,1,02293_1
43073,02592,Parpeville,nan,1,02592_1
43074,0245,Macquigny,nan,1,0245_1
43075,02306,La Ferté-Chevresis,nan,1,02306_1
43076,02184,Chevresis-Monceau,nan,1,02184_1
43077,02713,Seringes-et-Nesles,nan,1,02713_1
43079,02712,Sergy,nan,1,02712_1
43088,02636,Regny,nan,1,02636_1
43089,02721,Sissy,nan,1,02721_1
43090,02717,Séry-lès-Mézières,nan,1,02717_1
43091,02459,Marcy,nan,1,02459_1
43092,02448,Mâchecourt,nan,1,02448_1
43093,02322,Fontaine-Notre-Dame,nan,1,02322_1
43094,02127,Bruyères-sur-Fère,nan,1,02127_1
43095,0231,Fieulaine,nan,1,0231_1
43096,02123,Brissay-Choigny,nan,1,02123_1
43097,02187,Chierry,nan,1,02187_1
43098,02017,Anguilcourt-le-Sart,nan,1,02017_1
43100,02114,Brasles,nan,1,02114_1
43102,02781,Verdilly,nan,1,02781_1
43103,02834,Wissignicourt,nan,1,02834_1
43104,02119,Brécy,nan,1,02119_1
43105,02536,Nampteuil-sous-Muret,nan,1,02536_1
43106,02533,Muret-et-Crouttes,nan,1,02533_1
43107,02685,Saint-Nicolas-aux-Bois,nan,1,02685_1
43108,02335,Fressancourt,nan,1,02335_1
43109,024,Laffaux,nan,1,024_1
43110,02203,Coincy,nan,1,02203_1
43111,02768,Vauxaillon,nan,1,02768_1
43113,02213,Connigis,nan,1,02213_1
43115,02239,Crézancy,nan,1,02239_1
43116,02484,Mézy-Moulins,nan,1,02484_1
43118,0243,Liesse-Notre-Dame,nan,1,0243_1
43127,0251,Monthurel,nan,1,0251_1
43128,02166,Chartèves,nan,1,02166_1
43131,0262,Presles-et-Boves,nan,1,0262_1
43132,02633,Quincy-sous-le-Mont,nan,1,02633_1
43134,02194,Cilly,nan,1,02194_1
43135,02284,Erloy,nan,1,02284_1
43136,02377,Haution,nan,1,02377_1
43137,02652,Rogny,nan,1,02652_1
43138,0267,Saint-Algis,nan,1,0267_1
